,gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,schoolName,latitude,longitude,headOfficialName,freeAndReducedPriceLunch,idea,plan504,percentTeachersInFirstSecondYear,"White, non-Hispanic","Black, non-Hispanic",Hispanic,Multiracial,Asian,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander
218,20137,The Magnolia School,private,PK-8 & ungraded,15,,5,Austin,TX,,,,"2903 Ranch Road 620,  Austin, TX  78734",(512) 590-2564,,http://themagnoliaschoolatx.com,,30.38985,-97.938255,The Magnolia School,30.38985,-97.938255,,,,,,,,,,,,
219,20125,Clearview Sudbury School,private,K-12,32,,5,Austin,TX,,,,"1507 Wilshire Blvd.,  Austin, TX  78722",(512) 524-0085,,http://clearviewsudburyschool.org/,,30.29586,-97.71111,Clearview Sudbury School,30.29586,-97.71111,,,,,,,,,,,,
220,20143,Veritas Academy,private,K-12,500,,5,Austin,TX,,,,"4220 Monterey Oaks Blvd.,  Austin, TX  78749",(512) 891-1675,,,,30.23015,-97.83225,Veritas Academy,30.23015,-97.83225,,,,,,,,,,,,
221,20569,St Dominic Savio Catholic High School,private,9-12,371,,5,Austin,TX,,,,"9300 Neenah Avenue,  Austin, TX  78717",(512) 388-8846,,,A1190093,30.489943,-97.75919,St Dominic Savio Catholic High School,30.489943,-97.75919,,,,,,52.5606,2.42588,29.9191,8.35579,6.73854,0.0,0.0
222,20796,The Joule School,private,PK-6,25,,5,Austin,TX,,,,"3402 Little Elm Trail,  Austin, TX  78752",(818) 925-6853,,http://www.jouleschool.com,,30.462997,-97.81732,The Joule School,30.462997,-97.81732,,,,,,,,,,,,
223,20854,International School of Texas,private,PK-6,120,,5,Austin,TX,,,,"4402 Hudson Bend Road,  Austin, TX  78734",(512) 351-3403,(512) 364-0777,www.istexas.org,,30.403622,-97.92939,International School of Texas,30.403622,-97.92939,,,,,,,,,,,,
224,21331,Mr Darcy's Class,private,1-6,12,,5,Austin,TX,,,,"8805 Tara Lane,  Austin, TX  78737",(512) 288-3926,,mrdarcysclass.com,,30.232285,-97.91796,Mr Darcy's Class,30.232285,-97.91796,,,,,,,,,,,,
225,24753,Lake Travis STEM Academy,private,K-12,30,,5,Austin,TX,,,,"3315 El Salido Pkwy,  Austin, TX  78726",(512) 784-7082,,https://www.ltstemacademy.org,,30.360304,-97.69251,Lake Travis STEM Academy,30.360304,-97.69251,,,,,,,,,,,,
226,11998,ACE Academy,private,PK-8,115,,4,Austin,TX,,,,"3901 Shoal Creek Boulevard,  Austin, TX  78756",(512) 206-4070,(512) 532-6188,http://www.AustinGifted.org,A0790159,30.308155,-97.74721,ACE Academy,30.308155,-97.74721,,,,,,82.2695,2.83688,0.0,7.80142,7.0922,0.0,0.0
227,7301,Cathedral School Of St Mary,private,PK-8,188,,4,Austin,TX,,,,"910 San Jacinto Boulevard,  Austin, TX  78701",(512) 476-1480,(512) 476-9922,,01323304,30.270283,-97.73932,Cathedral School Of St Mary,30.270283,-97.73932,,,,,,5.26316,4.60526,84.2105,4.60526,1.31579,0.0,0.0
228,7302,St Ignatius Martyr School,private,PK-8,237,,4,Austin,TX,,,,"120 West Oltorf Street,  Austin, TX  78704",(512) 442-8547,(512) 442-8685,,01323315,30.23927,-97.75429,St Ignatius Martyr School,30.23927,-97.75429,,,,,,24.3781,1.49254,57.7114,12.9353,1.49254,1.99005,0.0
229,7303,St Austin Catholic School,private,PK-8,220,,4,Austin,TX,,,,"1911 San Antonio Street,  Austin, TX  78705",(512) 477-3751,(512) 477-3079,http://www.staustinschool.org,01323326,30.283016,-97.74282,St Austin Catholic School,30.283016,-97.74282,,,,,,62.5,0.520833,36.9792,0.0,0.0,0.0,0.0
230,7305,St Louis School,private,PK-8,241,,4,Austin,TX,,,,"2114 Saint Joseph Boulevard,  Austin, TX  78757",(512) 614-6622,(512) 454-7252,http://www.slcsaustin.org,01323348,30.35219,-97.733,St Louis School,30.35219,-97.733,,,,,,34.8624,4.12844,43.578,8.7156,7.33945,0.0,1.37615
231,18793,AHB Community School,private,K-8,65,,4,Austin,TX,,,,"4001 Speedway Ave,  Austin, TX  78751",(512) 299-5487,,,A0903480,30.30318,-97.73161,AHB Community School,30.30318,-97.73161,,,,,,96.7742,0.0,3.22581,0.0,0.0,0.0,0.0
232,7447,St Stephens Episcopal School,private,6-12,688,,4,Austin,TX,,,,"6500 Saint Stephens Drive,  Austin, TX  78746",(512) 327-1213,,http://www.sstx.org/,01325924,30.331476,-97.815834,St Stephens Episcopal School,30.331476,-97.815834,,,,,,61.3372,4.36047,10.9012,6.25,16.8605,0.290698,0.0
233,7448,St. Andrew's Episcopal School,private,K-12,890,,4,Austin,TX,,,,"1112 W 31st St,  Austin, TX  78705",(512) 299-9800,,,01325935,30.301983,-97.748276,St. Andrew's Episcopal School,30.301983,-97.748276,,,,,,78.6517,1.91011,7.30337,10.2247,1.79775,0.11236,0.0
234,7479,Redeemer Lutheran School,private,PK-8,508,,4,Austin,TX,,,,"1500 West Anderson Lane,  Austin, TX  78757",(512) 451-6478,(512) 459-6779,http://www.redeemerschool.net,01326553,30.352537,-97.72068,Redeemer Lutheran School,30.352537,-97.72068,,,,,,41.6244,5.83756,47.2081,0.253807,4.31472,0.761421,0.0
235,7492,Hope Lutheran School,private,K-7,,,4,Austin,TX,,,,"6414 N Hampton Dr,  Austin, TX  78723",(512) 926-0003,(512) 926-0708,,01326757,30.31469,-97.6811,Hope Lutheran School,30.31469,-97.6811,,,,,,,,,,,,
236,20704,Renaissance Academy,private,PK-12,187,,4,Austin,TX,,,,"14401 Owen-Tech Boulevard,  Austin, TX  78728",(512) 252-2277,,,A0903600,30.434893,-97.67047,Renaissance Academy,30.434893,-97.67047,,,,,,3.77358,8.1761,0.0,0.0,88.0503,0.0,0.0
237,7587,Austin Montessori School,private,PK-9,350,,4,Austin,TX,,,,"5006 Sunset Trail,  Austin, TX  78745",(512) 892-0253,,http://austinmontessori.org/,01329215,30.227676,-97.80505,Austin Montessori School,30.227676,-97.80505,,,,,,87.907,0.465116,3.72093,1.39535,6.04651,0.465116,0.0
238,7627,Kirby Hall School,private,PK-12,86,,4,Austin,TX,,,,"306 W 29th St,  Austin, TX  78705",(512) 474-1770,(512) 474-1117,http://www.kirbyhallschool.org/,01635007,30.294388,-97.74036,Kirby Hall School,30.294388,-97.74036,,,,,,62.3529,1.17647,2.35294,18.8235,15.2941,0.0,0.0
239,7755,St. Michael's Catholic Academy,private,9-12,364,,4,Austin,TX,,,,"3000 Barton Creek Blvd,  Austin, TX  78735",(512) 328-2323,(512) 328-2327,,02121737,30.2864,-97.8749,St. Michael's Catholic Academy,30.2864,-97.8749,,,,,,64.2857,2.74725,16.4835,7.96703,6.86813,1.37363,0.274725
240,7771,St. Theresas Catholic School,private,PK-8,390,,4,Austin,TX,,,,"4311 Small Drive,  Austin, TX  78731",(512) 451-7105,(512) 451-8808,http://www.st-theresa.org,02186149,30.342485,-97.77419,St. Theresas Catholic School,30.342485,-97.77419,,,,,,78.7234,0.0,21.2766,0.0,0.0,0.0,0.0
241,7781,Bannockburn Christian Academy,private,PK-5,100,,4,Austin,TX,,,,"7100 Brodie Ln,  Austin, TX  78745",(512) 892-2706,(512) 899-1161,www.bcaaustin.org,A9106430,30.212337,-97.8324,Bannockburn Christian Academy,30.212337,-97.8324,,,,,,72.2222,6.94444,9.72222,2.77778,8.33333,0.0,0.0
242,7789,The Children's School,private,PK-4,149,,4,Austin,TX,,,,"2825 Hancock Drive,  Austin, TX  78731",(512) 453-1126,,http://thechildrensschool.org/,A9106444,30.327642,-97.7507,The Children's School,30.327642,-97.7507,,,,,,63.3333,3.33333,0.0,0.0,33.3333,0.0,0.0
243,7808,Our Savior Lutheran School,private,PK-5,53,,4,Austin,TX,,,,"1513 East Yager Lane,  Austin, TX  78753",(512) 836-9600,(512) 836-4660,http://www.oslaustin.org,A9106495,30.386408,-97.65198,Our Savior Lutheran School,30.386408,-97.65198,,,,,,50.0,10.0,25.0,0.0,15.0,0.0,0.0
244,7816,Strickland School,private,PK-8,180,,4,Austin,TX,,,,"P.O. Box 150413,  Austin, TX  78715",(512) 447-1447,,,A9106521,30.447,-97.749,Strickland School,30.447,-97.749,,,,,,,,,,,,
245,7925,Austin Waldorf School,private,K-12,388,,4,Austin,TX,,,,"8700 South View Road,  Austin, TX  78737",(512) 288-5942,(512) 301-8997,,A9503923,30.231415,-97.912796,Austin Waldorf School,30.231415,-97.912796,,,,,,,,,,,,
246,8055,Hill Country Christian School,private,PK-12,619,,4,Austin,TX,,,,"12124 Ranch Rd 620 N,  Austin, TX  78750",(512) 331-7036,(512) 257-4190,http://www.hillcountrychristianschool.org,A9703332,30.461445,-97.81817,Hill Country Christian School,30.461445,-97.81817,,,,,,76.9517,2.7881,4.08922,8.92193,7.0632,0.185874,0.0
247,8096,Austin Jewish Academy,private,K-8,130,,4,Austin,TX,,,,"7300 Hart Lane,  Austin, TX  78731",(512) 735-8350,(512) 735-8351,https://www.austinjewishacademy.org/,A9707912,30.357513,-97.75502,Austin Jewish Academy,30.357513,-97.75502,,,,,,96.0317,0.0,3.1746,0.793651,0.0,0.0,0.0
248,8109,The Isely School,private,K-3,,,4,Austin,TX,,,,"2301 Shoal Creek Boulevard,  Austin, TX  78705",(512) 478-1277,,,A9707982,30.2874,-97.7519,The Isely School,30.2874,-97.7519,,,,,,,,,,,,
249,8339,Hyde Park Baptist Elementary School,private,K-5,,,4,Austin,TX,,,,"3901 Speedway,  Austin, TX  78751",(512) 465-8338,(512) 371-1433,,XA000240,30.302164,-97.731804,Hyde Park Baptist Elementary School,30.302164,-97.731804,,,,,,,,,,,,
250,8352,Hyde Park Baptist School,private,K-12,622,,4,Austin,TX,,,,"3901 Speedway,  Austin, TX  78751",(512) 465-8333,,,YA000240,30.302217,-97.73187,Hyde Park Baptist School,30.302217,-97.73187,,,,,,81.0458,4.41176,3.59477,7.35294,3.43137,0.163399,0.0
251,10514,Holy Family Catholic School,private,PK-8,560,,4,Austin,TX,,,,"9400 Neenah Avenue,  Austin, TX  78717",(512) 246-4455,(512) 246-4454,http://www.holyfamilycs.org/,A0109405,30.489832,-97.76092,Holy Family Catholic School,30.489832,-97.76092,,,,,,51.0373,1.65975,34.4398,6.22407,6.639,0.0,0.0
252,8422,Austin Peace Academy,private,PK-12,575,,4,Austin,TX,,,,"5110 Manor Road,  Austin, TX  78723",(512) 926-1737,(512) 926-9688,https://www.apacademy.org/,A9904272,30.299353,-97.686516,Austin Peace Academy,30.299353,-97.686516,,,,,,44.2857,8.75,5.17857,0.0,41.7857,0.0,0.0
253,8428,St. Gabriel's Catholic School,private,PK-8,457,,4,Austin,TX,,,,"2500 Wimberly Ln,  Austin, TX  78735",(512) 327-7755,(512) 327-4334,,A9904286,30.292027,-97.8712,St. Gabriel's Catholic School,30.292027,-97.8712,,,,,,76.4706,2.11765,13.4118,5.41176,2.58824,0.0,0.0
254,10049,Austin International School,private,PK-5,199,,4,Austin,TX,,,,"4001 Adelphi Lane,  Austin, TX  78727",(512) 331-7806,(512) 219-5201,http://www.austininternationalschool.org,A0771724,30.42242,-97.71807,Austin International School,30.42242,-97.71807,,,,,,57.3248,3.18471,17.8344,11.465,10.1911,0.0,0.0
255,10662,Trinity Episcopal School of AU,private,K-8,496,,4,Austin,TX,,,,"3901 Bee Cave Road,  Austin, TX  78746",(512) 472-9525,(512) 472-2337,http://www.austintrinity.org,A0303153,30.2815,-97.8086,Trinity Episcopal School of AU,30.2815,-97.8086,,,,,,77.821,2.91829,7.58755,7.58755,3.6965,0.194553,0.194553
256,11519,Regents School Of Austin,private,K-12,1011,,4,Austin,TX,,,,"3230 Travis Country Circle,  Austin, TX  78735",(512) 899-8095,(512) 899-8623,www.regentsaustin.org,A0109452,30.254488,-97.84532,Regents School Of Austin,30.254488,-97.84532,,,,,,83.2839,1.58259,8.40752,3.75865,2.96736,0.0,0.0
257,11555,San Juan Diego Catholic High School,private,8-12,152,,4,Austin,TX,,,,"800 Herndon Lane,  Austin, TX  78704",(512) 804-1935,(512) 804-1937,http://www.sjdchs.org,A0303094,30.240438,-97.763725,San Juan Diego Catholic High School,30.240438,-97.763725,,,,,,5.98802,2.99401,89.8204,0.0,1.1976,0.0,0.0
258,11996,Girls' School Of Austin,private,K-8,150,,4,Austin,TX,,,,"2007 McCall Road,  Austin, TX  78703",(512) 478-7827,(512) 478-5456,http://www.thegirlsschool.org,A0503406,30.292788,-97.76355,Girls' School Of Austin,30.292788,-97.76355,,,,,,85.3333,0.666667,8.66667,2.66667,2.66667,0.0,0.0
259,12409,Rawson Saunders,private,1-12,175,,4,Austin,TX,,,,"2614A Exposition Boulevard,  Austin, TX  78703",(512) 476-8382,(512) 476-1132,,A0702262,30.301817,-97.765114,Rawson Saunders,30.301817,-97.765114,,,,,,98.0392,0.0,1.96078,0.0,0.0,0.0,0.0
260,12476,Hyde Park Baptist High School,private,"6, 9-12",550,,4,Austin,TX,,,,"11400 North Mopac,  Austin, TX  78759",(512) 465-8333,(512) 371-1433,,,30.40086,-97.730064,Hyde Park Baptist High School,30.40086,-97.730064,,,,,,,,,,,,
261,13016,Cedars Montessori School,private,n/a,,,4,Austin,TX,,,,"9704 Circle Drive,  Austin, TX  78736",(512) 228-1245,,http://www.cedarsmontessori.com/,A0790163,30.244003,-97.923386,Cedars Montessori School,30.244003,-97.923386,,,,,,,,,,,,
262,24327,Austin Children's Montessori,private,PK-1,40,,3,Austin,TX,,,,"8807 Manchaca Road,  Austin, TX  78748",(512) 291-5522,,http://montessoriaustin.com/,A0771723,30.18366,-97.817055,Austin Children's Montessori,30.18366,-97.817055,,,,,,52.0,8.0,12.0,12.0,16.0,0.0,0.0
263,11575,Shoreline Christian School,private,PK-7,,,3,Austin,TX,,,,"15201 Burnet Road,  Austin, TX  78728",(512) 310-7358,(512) 310-1175,http://www.scs1.org/,A0303129,30.45918,-97.69389,Shoreline Christian School,30.45918,-97.69389,,,,,,,,,,,,
264,11858,Odyssey School,private,5-12,40,,3,Austin,TX,,,,"4407 Red River Street,  Austin, TX  78751",(512) 472-2262,(512) 236-9385,http://www.odysseyschool.com,A0503453,30.304052,-97.71981,Odyssey School,30.304052,-97.71981,,,,,,85.0,7.5,7.5,0.0,0.0,0.0,0.0
265,7559,The Oaks School,private,6-12,,,2,Austin,TX,,,,"1407 W Stassney Lane,  Austin, TX  78745",(512) 396-8500,,,01328426,30.2121,-97.7908,The Oaks School,30.2121,-97.7908,,,,,,,,,,,,
266,7598,Austin SDA Junior Academy,private,K-10,,,1,Austin,TX,,,,"301 W Anderson Ln,  Austin, TX  78752",(512) 459-8976,,,01329678,30.344398,-97.70773,Austin SDA Junior Academy,30.344398,-97.70773,,,,,,,,,,,,
267,20118,K12 International Academy,private,K-12,,,1,Austin,TX,,,,"1701 N. Congress Avenue,  Austin, TX  78701",(877) 512-7748,,http://ww2.k12.com/cm/?affl=gr8t&page=sp&school=int,,30.278719,-97.73881,K12 International Academy,30.278719,-97.73881,,,,,,,,,,,,
268,20136,Schoolhouse Academy,private,K-2,12,,,Austin,TX,,,,"13740 Research Blvd.,  Suite T1 Austin, TX  78750",(512) 382-9632,,http://www.SchoolhouseA.com,,30.45932,-97.794205,Schoolhouse Academy,30.45932,-97.794205,,,,,,,,,,,,
269,18785,House Sparrows Academy,private,1-3,5,,,Austin,TX,,,,"8432 Jamestown Drive,  Austin, TX  78758",(512) 897-2089,,http://www.housesparrowsacademy.com/,,30.355415,-97.709785,House Sparrows Academy,30.355415,-97.709785,,,,,,,,,,,,
270,7293,Sacred Heart Catholic School,private,PK-6,,,,Austin,TX,,,,"5911 Reicher Drive,  Austin, TX  78723",(512) 926-0687,,,01323199,30.303,-97.6774,Sacred Heart Catholic School,30.303,-97.6774,,,,,,,,,,,,
271,20730,Veritas Academy,private,PK-12,,,,Austin,TX,,,,"Po Box 90517,  Austin, TX  78709",(512) 891-1673,,,A0990128,30.23,-97.85,Veritas Academy,30.23,-97.85,,,,,,,,,,,,
272,24785,Austin Village Academy,private,K-9,32,,,Austin,TX,,,,"4105 Manchaca Rd.,  Manchaca Rd. Austin, TX  78704",(512) 447-8516,,www.austinvillageacademy.org,,30.231419,-97.787,Austin Village Academy,30.231419,-97.787,,,,,,,,,,,,
273,8424,Praise Christian Academy,private,PK-6,,,,Austin,TX,,,,"5800 E Martin Luther King Jr,  Austin, TX  78721",(512) 926-9600,,,A9904274,30.2861,-97.6676,Praise Christian Academy,30.2861,-97.6676,,,,,,,,,,,,
274,10048,Kamico Academy,private,K-6,,,,Austin,TX,,,,"4413 Spicewood Springs Rd,  Austin, TX  78759",(512) 343-0801,(512) 372-9204,,,30.3727,-97.7586,Kamico Academy,30.3727,-97.7586,,,,,,,,,,,,
275,20103,Acton Academy,private,2-12,42,,,Austin,TX,,,,"2201 Alexander Avenue,  Austin, TX  78722",(512) 689-9822,,http://www.actonacademy.org/,,30.284405,-97.70996,Acton Academy,30.284405,-97.70996,,,,,,,,,,,,
276,20667,Jackie's Performing Arts & Private Education,private,PK-5,,,,Austin,TX,,,,"11530 Manchaca Road,  Austin, TX  78748",(512) 282-7739,,,A0903533,30.152407,-97.83523,Jackie's Performing Arts & Private Education,30.152407,-97.83523,,,,,,,,,,,,
277,24371,Greater Calvary Academy,private,K-6,11,,,Austin,TX,,,,"6510 Berkman Drive,  Austin, TX  78723",(512) 454-6170,,,A1102167,30.319225,-97.69028,Greater Calvary Academy,30.319225,-97.69028,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0
278,20119,The Keystone School,private,6-12,,,,Austin,TX,,,,"1701 N. Congress Avenue,  Austin, TX  78701",(800) 255-4937,,http://keystoneschoolonline.com/,,30.278719,-97.73881,The Keystone School,30.278719,-97.73881,,,,,,,,,,,,
279,12290,Casner Christian Academy,private,PK-1,84,,,Austin,TX,,,,"3838 Steck Avenue,  Austin, TX  78759",(512) 453-6605,,,A0503418,30.373693,-97.75005,Casner Christian Academy,30.373693,-97.75005,,,,,,95.5556,2.22222,2.22222,0.0,0.0,0.0,0.0
280,12308,Boys Menachem Hebrew Academy,private,PK-8,,,,Austin,TX,,,,"7010 Village Center Dr,  Austin, TX  78731",(512) 343-2500,,,A0503443,30.35242,-97.7568,Boys Menachem Hebrew Academy,30.35242,-97.7568,,,,,,,,,,,,
281,19663,Austin City Academy,private,"K-3, 5-10, 12",,,,Austin,TX,,,,"P.O. Box 92737,  Austin, TX  78709",(512) 288-4883,,,A0702187,30.2669,-97.7428,Austin City Academy,30.2669,-97.7428,,,,,,,,,,,,
282,19670,Capitol City Baptist Church,private,K-6,,,,Austin,TX,,,,"1300 Redd St,  Austin, TX  78745",(512) 447-9454,,,A9904181,30.224003,-97.78243,Capitol City Baptist Church,30.224003,-97.78243,,,,,,,,,,,,
283,19725,Oakmont School,private,K-12,,,,Austin,TX,,,,"1510 Morrow St,  Austin, TX  78757",(512) 420-9300,,,A0702253,30.34799,-97.724556,Oakmont School,30.34799,-97.724556,,,,,,,,,,,,
284,24378,Hope Children's Center,private,K,,,,Austin,TX,,,,"11512 Olson Drive,  Austin, TX  78750",(512) 258-0101,,http://www.hopechildrenscenter.com/,BB122230,30.445484,-97.806114,Hope Children's Center,30.445484,-97.806114,,,,,,,,,,,,
285,24382,International Montessori House,private,PK-1,,,,Austin,TX,,,,"7020 Village Center Drive,  Austin, TX  78731",(512) 343-0071,,,BB122205,30.352783,-97.75659,International Montessori House,30.352783,-97.75659,,,,,,,,,,,,
286,24423,Primavera Montessori School,private,PK-5,,,,Austin,TX,,,,"1934 Berkeley Avenue,  Austin, TX  78745",(512) 443-8843,,,BB122217,30.208569,-97.80367,Primavera Montessori School,30.208569,-97.80367,,,,,,,,,,,,
287,24441,Scotish Rite Dyslexia Center,private,5,,,,Austin,TX,,,,"12871 U.S. 183,  Austin, TX  78750",(512) 472-1231,,,BB122212,30.436186,-97.77224,Scotish Rite Dyslexia Center,30.436186,-97.77224,,,,,,,,,,,,
288,24472,Victory Christian Center School,private,PK-12,,,,Austin,TX,,,,"7625 South Interstate Highway 35,  Austin, TX  78752",(512) 458-9100,,,BB122233,30.336903,-97.698166,Victory Christian Center School,30.336903,-97.698166,,,,,,,,,,,,
289,24777,Fusion Academy Austin,private,6-12,55,,,Austin,TX,,,,"4701 Bee Caves Road,  Suite 101 Austin, TX  78746",(512) 330-0188,,,,30.28804,-97.81678,Fusion Academy Austin,30.28804,-97.81678,,,,,,,,,,,,
290,24804,Long-View Micro-School,private,2-5,37,,,Austin,TX,,,,"1201 West 24th Street,  Austin, TX  78705",(512) 988-9887,,www.long-view.com,,30.288166,-97.75077,Long-View Micro-School,30.288166,-97.75077,,,,,,,,,,,,
291,24837,Ko School + Incubator,private,6-12,44,,,Austin,TX,,,,"1701 Toomey Road,  Austin, TX  78704",(512) 766-5385,,www.koschool.org,,30.264433,-97.76164,Ko School + Incubator,30.264433,-97.76164,,,,,,,,,,,,
292,25177,AESA Prep Academy,private,4-12,100,,,Austin,TX,,,,"14101 Canonade,  Austin, TX  78737",(512) 774-4822,(512) 829-4921,http://www.aesaprepacademy.com,,30.199083,-98.00528,AESA Prep Academy,30.199083,-98.00528,,,,,,,,,,,,
293,25183,Abrome,private,"K-8, 10-12",5,,,Austin,TX,,,,"10201 Aqua Azul Ct,  Austin, TX  78733",(512) 785-3767,,http://abrome.com/,,30.33515,-97.87648,Abrome,30.33515,-97.87648,,,,,,,,,,,,
294,25196,Challenger School - Avery Ranch,private,PK-5,,,,Austin,TX,,,,"15101 Avery Ranch Boulevard,  Austin, TX  78717",(512) 341-8000,,http://www.challengerschool.com/contact_campus.php?id=51,,30.497791,-97.773125,Challenger School - Avery Ranch,30.497791,-97.773125,,,,,,,,,,,,
295,25212,4Points Academy,private,1-9,6,,,Austin,TX,,,,"5145 Ranch Road 620 North,  Austin, TX  78732",(512) 991-7950,,WWW.4POINTSACADEMY.COM,,30.389547,-97.88448,4Points Academy,30.389547,-97.88448,,,,,,,,,,,,
296,25268,Emergent Academy,private,"1-5, 7-8",30,,,Austin,TX,,,,"1044 Liberty Park Drive,  Austin, TX  78746",(512) 358-1672,,http://www.emergentacademy.org/,,30.266872,-97.78992,Emergent Academy,30.266872,-97.78992,,,,,,,,,,,,
297,10329,University Of Texas Elementary Charter School,charter,PK-5,303,5,5,Austin,TX,1306,University Of Texas Elementary Charter School,4800251,"2200 East 6th Street,  Austin, TX  78702",(512) 495-3300,(512) 495-9631,http://www.utexas.edu/provost/elementary/index.html,480025109530,30.260305,-97.71761,University Of Texas Elementary Charter School,30.260305,-97.71761,DR NICOLE WHETSTONE,53.14,8.8,5.4,3.6,21.78,8.58,62.71,4.95,1.98,0.0,0.0
298,20396,The Real Learning Academy,charter,PK-5,693,3,5,Austin,TX,43,Wayside Schools,4800044,"6405 South Interstate 35 Frontage Road,  Austin, TX  78744",(512) 438-7325,(512) 842-9308,www.waysideschools.org/real,,30.191423,-97.767136,The Real Learning Academy,30.191423,-97.767136,MS KIERSTIN HOWARD,69.26,,,,8.8,3.75,83.41,2.31,1.3,0.29,0.14
299,20400,Kipp Austin Comunidad,charter,PK-4,603,4,5,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"8509 Farm to Market 969,  Austin, TX  78724",(512) 501-3643,(512) 637-6899,www.kippaustin.org,480026412553,30.27235,-97.638405,Kipp Austin Comunidad,30.27235,-97.638405,JUSTIN SCOTT,89.55,5.2,0,46.7,3.65,3.81,91.54,0.83,0.17,0.0,0.0
300,24651,IDEA Montopolis Academy,charter,K-5,1374,6,5,Austin,TX,1268,Idea Public Schools,4800211,"1701 Vargas Road,  Austin, TX  78741",(512) 646-2800,(512) 646-2801,https://www.ideapublicschools.org/our-schools/idea-allan,480021112928,30.226158,-97.699524,IDEA Montopolis Academy,30.226158,-97.699524,MS DISHA JAIN,94.55,,,,3.07,4.33,92.18,0.28,0.0,0.14,0.0
301,78,Eden Park Academy,charter,PK-5,458,6,4,Austin,TX,43,Wayside Schools,4800044,"6215 Manchaca Road,  Austin, TX  78745",(512) 358-1800,(512) 842-9308,www.waysideschools.org/epa,480004408055,30.209324,-97.80313,Eden Park Academy,30.209324,-97.80313,MS LISA DRUMMOND,42.14,6.7,8.7,10,42.14,2.62,43.45,8.08,3.28,0.44,0.0
302,93,Nyos Charter School,charter,4-12,603,8,4,Austin,TX,57,Nyos Charter School,4800058,"12301 North Lamar Boulevard,  Austin, TX  78753",(512) 583-6967,(512) 583-6973,www.nyos.org,480005808056,30.402246,-97.67847,Nyos Charter School,30.402246,-97.67847,MR CURTIS WILSON,34.33,11.4,2.7,8.8,42.45,11.11,37.15,2.49,6.8,0.0,0.0
303,99,Chaparral Star Academy,charter,K-12,388,9,4,Austin,TX,63,Chaparral Star Academy,4800064,"14046 Summit Drive,  Austin, TX  78728",(512) 989-2672,(512) 251-9799,www.chaparralstaracademy.com,480006408059,30.43782,-97.691895,Chaparral Star Academy,30.43782,-97.691895,MARSHA HAGIN,0.0,,,,56.02,3.92,21.85,3.08,14.29,0.56,0.28
304,101,Texas Empowerment Academy,charter,3-12,88,7,4,Austin,TX,65,Texas Empowerment Academy,4800066,"3613 Bluestein Drive,  Austin, TX  78721",(512) 494-1076,(512) 494-0199,http://www.texasempowerment.org/,480006608057,30.272999,-97.6724,Texas Empowerment Academy,30.272999,-97.6724,DAVID NOWLIN,69.32,13.2,3.8,22.2,2.27,92.05,5.68,0.0,0.0,0.0,0.0
305,585,Travis Heights Elementary School,charter,PK-5,495,6,4,Austin,TX,115,Austin Independent School District,4808940,"2010 Alameda Drive,  Austin, TX  78704",(512) 414-4495,(512) 442-9537,http://www.travisheightselementary.com/,480894000361,30.24143,-97.74596,Travis Heights Elementary School,30.24143,-97.74596,MICHELLE AMEZQUITA-NAVARRO,66.67,10.3,5.7,5.5,22.22,7.66,65.71,1.92,2.3,0.19,0.0
306,9144,Cedars International Academy,charter,PK-7,390,3,4,Austin,TX,1274,Cedars International Academy,4800232,"8416 North Interstate Highway 35,  Austin, TX  78753",(512) 419-1551 x316,(512) 419-1581,http://www.cedars-academy.org,480023209075,30.348295,-97.695366,Cedars International Academy,30.348295,-97.695366,HEATHER RAULS,90.26,5.5,4,18.4,3.33,17.95,74.36,2.05,2.05,0.26,0.0
307,9147,Nyos - Magnolia Mccullough Campus,charter,PK-3,324,8,4,Austin,TX,57,Nyos Charter School,4800058,"1605 Kramer Lane,  Austin, TX  78758",(512) 275-1593,(512) 287-5258,www.nyos.org,480005809070,30.38466,-97.70277,Nyos - Magnolia Mccullough Campus,30.38466,-97.70277,TERRY BERKENHOFF,42.9,4.4,3.2,9.5,34.26,17.59,32.72,5.56,9.88,0.0,0.0
308,10705,Kipp Austin College Prep,charter,5-8,431,4,4,Austin,TX,1322,KIPP Austin Public Schools Inc,4800264,"9509 Farm to Market 969,  Austin, TX  78724",(512) 637-6870,(512) 637-6899,www.kippaustin.org,480026411055,30.270355,-97.63019,Kipp Austin College Prep,30.270355,-97.63019,JILL KOLASINSKI,93.04,8.8,0,10.7,2.32,4.64,93.04,0.0,0.0,0.0,0.0
309,10900,Austin Discovery School,charter,K-8,543,4,4,Austin,TX,1323,Austin Discovery School,4800265,"9303 Farm to Market 969,  Austin, TX  78724",(512) 674-0700,(512) 674-3133,www.austindiscoveryschool.org,480026511056,30.267902,-97.63531,Austin Discovery School,30.267902,-97.63531,MS LEIGH MOSS,18.6,5.7,12.1,12.5,64.09,2.95,23.76,8.1,1.1,0.0,0.0
