PEIMS DATA FOR SCHOOL YEAR 2017-2018
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"HIGH SCHOOL","Grade  9",399
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"HIGH SCHOOL","Grade 10",293
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"HIGH SCHOOL","Grade 11",270
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REAGAN H S",227901006,"HIGH SCHOOL","Grade 12",290
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"REAL LEARNING ACADEMY",227803102,"ELEMENTARY","Pre-kindergarten",154
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"REAL LEARNING ACADEMY",227803102,"ELEMENTARY","Kindergarten",84
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"REAL LEARNING ACADEMY",227803102,"ELEMENTARY","Grade  1",89
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"REAL LEARNING ACADEMY",227803102,"ELEMENTARY","Grade  2",80
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"REAL LEARNING ACADEMY",227803102,"ELEMENTARY","Grade  3",91
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"REAL LEARNING ACADEMY",227803102,"ELEMENTARY","Grade  4",93
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"REAL LEARNING ACADEMY",227803102,"ELEMENTARY","Grade  5",87
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Pre-kindergarten",29
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Kindergarten",42
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  1",35
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  2",27
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  3",31
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  4",36
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"REILLY EL",227901132,"ELEMENTARY","Grade  5",37
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  6",139
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  7",124
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  8",150
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade  9",111
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade 10",114
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade 11",95
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RICHARDS SCH FOR YOUNG WOMEN LEADE",227901028,"ELEMENTARY / SECONDARY","Grade 12",94
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Pre-kindergarten",50
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Kindergarten",75
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  1",67
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  2",57
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  3",48
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  4",39
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RIDGETOP EL",227901133,"ELEMENTARY","Grade  5",35
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Early Education",8
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Pre-kindergarten",44
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Kindergarten",97
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  1",104
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  2",108
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  3",104
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  4",85
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIOJAS EL",227904118,"ELEMENTARY","Grade  5",118
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Early Education",10
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Pre-kindergarten",45
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Kindergarten",73
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  1",98
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  2",80
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  3",78
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  4",82
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RIVER OAKS EL",227904107,"ELEMENTARY","Grade  5",95
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Pre-kindergarten",50
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Kindergarten",59
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  1",71
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  2",79
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  3",80
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  4",77
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"RODRIGUEZ EL",227901174,"ELEMENTARY","Grade  5",87
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Early Education",37
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Kindergarten",6
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  1",9
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  2",9
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  3",14
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  4",8
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  5",8
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  7",6
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  8",6
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade  9",7
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade 10",7
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ROSEDALE",227901251,"ELEMENTARY / SECONDARY","Grade 12",107
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Early Education",8
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Pre-kindergarten",21
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Kindergarten",105
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  1",107
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  2",134
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  3",132
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  4",137
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"ROWE LANE EL",227904115,"ELEMENTARY","Grade  5",147
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Early Education",10
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Pre-kindergarten",73
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Kindergarten",90
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  1",113
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  2",94
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  3",107
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  4",93
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"RUTH BARRON EL",227904119,"ELEMENTARY","Grade  5",109
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"MIDDLE SCHOOL","Grade  6",141
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"MIDDLE SCHOOL","Grade  7",131
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SADLER MEANS YWLA",227901065,"MIDDLE SCHOOL","Grade  8",116
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Pre-kindergarten",30
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Kindergarten",44
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  1",43
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  2",31
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  3",37
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  4",43
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SANCHEZ EL",227901127,"ELEMENTARY","Grade  5",30
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  6",130
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  7",110
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  8",138
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade  9",61
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade 10",70
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade 11",53
"2017-2018",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"ELEMENTARY / SECONDARY","Grade 12",18
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Kindergarten",105
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  1",150
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  2",135
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  3",131
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  4",169
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"ELEMENTARY","Grade  5",186
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Pre-kindergarten",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Kindergarten",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  1",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  2",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  3",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  4",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  5",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade  9",47
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade 10",10
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETON HOME",227806046,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade  8",9
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade  9",11
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade 11",10
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"ELEMENTARY / SECONDARY","Grade 12",5
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Early Education",8
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Pre-kindergarten",55
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Kindergarten",67
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  1",75
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  2",88
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  3",104
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  4",86
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"ELEMENTARY","Grade  5",100
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SHRINERS HOSPITALS FOR CHILDREN",227806037,"ELEMENTARY / SECONDARY","Grade  2",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SHRINERS HOSPITALS FOR CHILDREN",227806037,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Pre-kindergarten",67
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Kindergarten",40
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  1",21
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  2",16
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  3",15
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  4",16
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SIMS EL",227901139,"ELEMENTARY","Grade  5",26
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Grade  6",427
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Grade  7",429
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SMALL M S",227901060,"MIDDLE SCHOOL","Grade  8",375
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Pre-kindergarten",39
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Kindergarten",75
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  1",96
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  2",106
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  3",137
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  4",140
"2017-2018",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"SMITH EL",227910106,"ELEMENTARY","Grade  5",138
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Early Education",6
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Pre-kindergarten",33
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Kindergarten",88
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  1",81
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  2",87
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  3",93
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  4",102
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Grade  5",107
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Pre-kindergarten",51
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Kindergarten",41
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  1",46
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  2",32
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  3",48
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  4",38
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ST ELMO EL",227901136,"ELEMENTARY","Grade  5",41
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Pre-kindergarten",76
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Kindergarten",142
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  1",144
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  2",124
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  3",118
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  4",123
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUMMITT EL",227901138,"ELEMENTARY","Grade  5",114
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Early Education",5
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Pre-kindergarten",82
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Kindergarten",91
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Grade  1",80
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"SUNSET VALLEY EL",227901158,"ELEMENTARY","Grade  2",81
